case_id,method,rank,pathway,matched_genes,score,specificity,match_mode,is_expected_hit
Toll_like_receptor_signaling,Gene-only retrieval,5,Class I MHC mediated antigen processing & presentation,MYD88;TLR4,2.0,1.0,synonym,0
Toll_like_receptor_signaling,Gene-only retrieval,6,Cytokine Signaling in Immune system,IRAK4;MYD88,2.0,1.0,synonym,0
Toll_like_receptor_signaling,Gene-only retrieval,7,Diseases associated with the TLR signaling cascade,IRAK4;MYD88,2.0,0.7,synonym,1
Toll_like_receptor_signaling,Gene-only retrieval,8,Diseases of Immune System,IRAK4;MYD88,2.0,0.7,synonym,0
Toll_like_receptor_signaling,Gene-only retrieval,9,"Activation of IRF3, IRF7 mediated by TBK1, IKK蔚 (IKBKE)",TLR4,1.0,1.0,synonym,0
Toll_like_receptor_signaling,Gene-only retrieval,10,Apoptosis,TLR4,1.0,1.0,synonym,0
Toll_like_receptor_signaling,Pathway-only retrieval,1,Disease,IRAK4;MYD88;TLR4,3.0,0.85,synonym,0
Toll_like_receptor_signaling,Pathway-only retrieval,2,Diseases associated with the TLR signaling cascade,IRAK4;MYD88;TLR4,3.0,0.7,synonym,1
Toll_like_receptor_signaling,Pathway-only retrieval,3,Diseases of Immune System,IRAK4;MYD88;TLR4,3.0,0.7,synonym,0
Toll_like_receptor_signaling,Pathway-only retrieval,4,Immune System,IRAK4;MYD88;TLR4,3.0,1.0,synonym,0
Toll_like_receptor_signaling,Pathway-only retrieval,5,Innate Immune System,IRAK4;MYD88;TLR4,3.0,1.0,synonym,1
Toll_like_receptor_signaling,Pathway-only retrieval,6,IRAK4 deficiency (TLR2/4),IRAK4;MYD88;TLR4,3.0,1.0,synonym,1
Toll_like_receptor_signaling,Pathway-only retrieval,7,MyD88 dependent cascade initiated on endosome,IRAK4;MYD88;TLR4,3.0,1.0,synonym,1
Toll_like_receptor_signaling,Pathway-only retrieval,8,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,IRAK4;MYD88;TLR4,3.0,1.0,synonym,1
Toll_like_receptor_signaling,Pathway-only retrieval,9,Toll Like Receptor 2 (TLR2) Cascade,IRAK4;MYD88;TLR4,3.0,1.0,synonym,1
Toll_like_receptor_signaling,Pathway-only retrieval,10,Toll Like Receptor 4 (TLR4) Cascade,IRAK4;MYD88;TLR4,3.0,1.0,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene,1,Immune System,IRAK4;MYD88;TLR4,31.75,1.0,synonym,0
Toll_like_receptor_signaling,GraphRAG-Gene,2,Innate Immune System,IRAK4;MYD88;TLR4,31.75,1.0,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene,3,IRAK4 deficiency (TLR2/4),IRAK4;MYD88;TLR4,31.75,1.0,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene,4,MyD88 dependent cascade initiated on endosome,IRAK4;MYD88;TLR4,31.75,1.0,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene,5,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,IRAK4;MYD88;TLR4,31.75,1.0,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene,6,Toll Like Receptor 2 (TLR2) Cascade,IRAK4;MYD88;TLR4,31.75,1.0,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene,7,Toll Like Receptor 4 (TLR4) Cascade,IRAK4;MYD88;TLR4,31.75,1.0,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene,8,Toll Like Receptor 7/8 (TLR7/8) Cascade,IRAK4;MYD88;TLR4,31.75,1.0,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene,9,Toll Like Receptor 9 (TLR9) Cascade,IRAK4;MYD88;TLR4,31.75,1.0,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene,10,Toll Like Receptor TLR1:TLR2 Cascade,IRAK4;MYD88;TLR4,31.75,1.0,synonym,1
Complement_cascade,Gene-only retrieval,1,Activation of C3 and C5,C3;C5;CFB,3.0,1.0,synonym,0
Complement_cascade,Gene-only retrieval,2,Complement cascade,C3;C5;CFB,3.0,1.0,synonym,1
Complement_cascade,Gene-only retrieval,3,Immune System,C3;C5;CFB,3.0,1.0,synonym,1
Complement_cascade,Gene-only retrieval,4,Alternative complement activation,C3;CFB,2.0,1.0,synonym,1
Complement_cascade,Gene-only retrieval,5,Class A/1 (Rhodopsin-like receptors),C3;C5,2.0,1.0,synonym,0
Complement_cascade,Gene-only retrieval,6,G alpha (i) signalling events,C3;C5,2.0,1.0,synonym,0
Complement_cascade,Gene-only retrieval,7,GPCR downstream signalling,C3;C5,2.0,1.0,synonym,0
Complement_cascade,Gene-only retrieval,8,GPCR ligand binding,C3;C5,2.0,1.0,synonym,0
Complement_cascade,Gene-only retrieval,9,Innate Immune System,C5;CFB,2.0,1.0,synonym,1
Complement_cascade,Gene-only retrieval,10,Regulation of Complement cascade,C5;CFB,2.0,1.0,synonym,1
Complement_cascade,Pathway-only retrieval,1,Activation of C3 and C5,C3;C5;CFB,3.0,1.0,synonym,0
Complement_cascade,Pathway-only retrieval,2,Complement cascade,C3;C5;CFB,3.0,1.0,synonym,1
Complement_cascade,Pathway-only retrieval,3,Immune System,C3;C5;CFB,3.0,1.0,synonym,1
Complement_cascade,Pathway-only retrieval,4,Innate Immune System,C3;C5;CFB,3.0,1.0,synonym,1
Complement_cascade,Pathway-only retrieval,5,Regulation of Complement cascade,C3;C5;CFB,3.0,1.0,synonym,1
Complement_cascade,Pathway-only retrieval,6,Alternative complement activation,C3;CFB,2.0,1.0,synonym,1
Complement_cascade,Pathway-only retrieval,7,Class A/1 (Rhodopsin-like receptors),C3;C5,2.0,1.0,synonym,0
Complement_cascade,Pathway-only retrieval,8,G alpha (i) signalling events,C3;C5,2.0,1.0,synonym,0
Complement_cascade,Pathway-only retrieval,9,GPCR downstream signalling,C3;C5,2.0,1.0,synonym,0
Complement_cascade,Pathway-only retrieval,10,GPCR ligand binding,C3;C5,2.0,1.0,synonym,0
Complement_cascade,GraphRAG-Gene,1,Activation of C3 and C5,C3;C5;CFB,31.75,1.0,synonym,0
Complement_cascade,GraphRAG-Gene,2,Complement cascade,C3;C5;CFB,31.75,1.0,synonym,1
Complement_cascade,GraphRAG-Gene,3,Immune System,C3;C5;CFB,31.75,1.0,synonym,1
Complement_cascade,GraphRAG-Gene,4,Innate Immune System,C3;C5;CFB,31.75,1.0,synonym,1
Complement_cascade,GraphRAG-Gene,5,Regulation of Complement cascade,C3;C5;CFB,31.75,1.0,synonym,1
Complement_cascade,GraphRAG-Gene,6,Alternative complement activation,C3;CFB,21.25,1.0,synonym,1
Complement_cascade,GraphRAG-Gene,7,Class A/1 (Rhodopsin-like receptors),C3;C5,21.25,1.0,synonym,0
Complement_cascade,GraphRAG-Gene,8,G alpha (i) signalling events,C3;C5,21.25,1.0,synonym,0
Complement_cascade,GraphRAG-Gene,9,GPCR downstream signalling,C3;C5,21.25,1.0,synonym,0
Complement_cascade,GraphRAG-Gene,10,GPCR ligand binding,C3;C5,21.25,1.0,synonym,0
Coagulation_cascade,Gene-only retrieval,1,Common Pathway of Fibrin Clot Formation,F10;F2;F5,3.0,0.9,synonym,0
Coagulation_cascade,Gene-only retrieval,2,Hemostasis,F10;F2;F5,3.0,1.0,synonym,1
Coagulation_cascade,Gene-only retrieval,3,Defective factor VIII causes hemophilia A,F10;F2,2.0,1.0,synonym,0
Coagulation_cascade,Gene-only retrieval,4,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),F10;F2,2.0,1.0,synonym,0
Coagulation_cascade,Gene-only retrieval,5,Disease,F10;F2,2.0,0.85,synonym,0
Coagulation_cascade,Gene-only retrieval,6,Diseases of hemostasis,F10;F2,2.0,0.7,synonym,1
Coagulation_cascade,Gene-only retrieval,7,Asparagine N-linked glycosylation,F5,1.0,1.0,synonym,0
Coagulation_cascade,Gene-only retrieval,8,Cargo concentration in the ER,F5,1.0,1.0,synonym,0
Coagulation_cascade,Gene-only retrieval,9,Cell surface interactions at the vascular wall,F2,1.0,1.0,synonym,0
Coagulation_cascade,Gene-only retrieval,10,Class A/1 (Rhodopsin-like receptors),F2,1.0,1.0,synonym,0
Coagulation_cascade,Pathway-only retrieval,1,Common Pathway of Fibrin Clot Formation,F10;F2;F5,3.0,0.9,synonym,0
Coagulation_cascade,Pathway-only retrieval,2,Formation of Fibrin Clot (Clotting Cascade),F10;F2;F5,3.0,1.0,synonym,0
Coagulation_cascade,Pathway-only retrieval,3,Hemostasis,F10;F2;F5,3.0,1.0,synonym,1
Coagulation_cascade,Pathway-only retrieval,4,Metabolism of proteins,F10;F2;F5,3.0,0.85,synonym,0
Coagulation_cascade,Pathway-only retrieval,5,Post-translational protein modification,F10;F2;F5,3.0,1.0,synonym,0
Coagulation_cascade,Pathway-only retrieval,6,Defective factor VIII causes hemophilia A,F10;F2,2.0,1.0,synonym,0
Coagulation_cascade,Pathway-only retrieval,7,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),F10;F2,2.0,1.0,synonym,0
Coagulation_cascade,Pathway-only retrieval,8,Disease,F10;F2,2.0,0.85,synonym,0
Coagulation_cascade,Pathway-only retrieval,9,Diseases of hemostasis,F10;F2,2.0,0.7,synonym,1
Coagulation_cascade,Pathway-only retrieval,10,"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation",F10;F2,2.0,1.0,synonym,0
Coagulation_cascade,GraphRAG-Gene,1,Formation of Fibrin Clot (Clotting Cascade),F10;F2;F5,31.75,1.0,synonym,0
Coagulation_cascade,GraphRAG-Gene,2,Hemostasis,F10;F2;F5,31.75,1.0,synonym,1
Coagulation_cascade,GraphRAG-Gene,3,Post-translational protein modification,F10;F2;F5,31.75,1.0,synonym,0
Coagulation_cascade,GraphRAG-Gene,4,Common Pathway of Fibrin Clot Formation,F10;F2;F5,31.65,0.9,synonym,0
Coagulation_cascade,GraphRAG-Gene,5,Metabolism of proteins,F10;F2;F5,31.6,0.85,synonym,0
Coagulation_cascade,GraphRAG-Gene,6,Defective factor VIII causes hemophilia A,F10;F2,21.25,1.0,synonym,0
Coagulation_cascade,GraphRAG-Gene,7,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),F10;F2,21.25,1.0,synonym,0
Coagulation_cascade,GraphRAG-Gene,8,"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation",F10;F2,21.25,1.0,synonym,0
Coagulation_cascade,GraphRAG-Gene,9,Gamma-carboxylation of protein precursors,F10;F2,21.25,1.0,synonym,0
Coagulation_cascade,GraphRAG-Gene,10,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",F10;F2,21.25,1.0,synonym,0
Cholesterol_metabolism,Gene-only retrieval,1,Cargo recognition for clathrin-mediated endocytosis,APOB;LDLR,2.0,1.0,synonym,0
Cholesterol_metabolism,Gene-only retrieval,2,Chylomicron clearance,APOB;LDLR,2.0,1.0,synonym,0
Cholesterol_metabolism,Gene-only retrieval,3,Clathrin-mediated endocytosis,APOB;LDLR,2.0,1.0,synonym,0
Cholesterol_metabolism,Gene-only retrieval,4,LDL clearance,LDLR;PCSK9,2.0,1.0,synonym,1
Cholesterol_metabolism,Gene-only retrieval,5,Metabolism,LDLR;PCSK9,2.0,0.85,synonym,0
Cholesterol_metabolism,Gene-only retrieval,6,Plasma lipoprotein assembly,LDLR;PCSK9,2.0,1.0,synonym,1
Cholesterol_metabolism,Gene-only retrieval,7,"Plasma lipoprotein assembly, remodeling, and clearance",LDLR;PCSK9,2.0,1.0,synonym,1
Cholesterol_metabolism,Gene-only retrieval,8,Plasma lipoprotein clearance,LDLR;PCSK9,2.0,1.0,synonym,1
Cholesterol_metabolism,Gene-only retrieval,9,Binding and Uptake of Ligands by Scavenger Receptors,APOB,1.0,1.0,synonym,0
Cholesterol_metabolism,Gene-only retrieval,10,Cell surface interactions at the vascular wall,APOB,1.0,1.0,synonym,0
Cholesterol_metabolism,Pathway-only retrieval,1,LDL clearance,APOB;LDLR;PCSK9,3.0,1.0,synonym,1
Cholesterol_metabolism,Pathway-only retrieval,2,"Plasma lipoprotein assembly, remodeling, and clearance",APOB;LDLR;PCSK9,3.0,1.0,synonym,1
Cholesterol_metabolism,Pathway-only retrieval,3,Plasma lipoprotein clearance,APOB;LDLR;PCSK9,3.0,1.0,synonym,1
Cholesterol_metabolism,Pathway-only retrieval,4,Transport of small molecules,APOB;LDLR;PCSK9,3.0,1.0,synonym,0
Cholesterol_metabolism,Pathway-only retrieval,5,Cargo recognition for clathrin-mediated endocytosis,APOB;LDLR,2.0,1.0,synonym,0
Cholesterol_metabolism,Pathway-only retrieval,6,Chylomicron clearance,APOB;LDLR,2.0,1.0,synonym,0
Cholesterol_metabolism,Pathway-only retrieval,7,Clathrin-mediated endocytosis,APOB;LDLR,2.0,1.0,synonym,0
Cholesterol_metabolism,Pathway-only retrieval,8,Membrane Trafficking,APOB;LDLR,2.0,1.0,synonym,0
Cholesterol_metabolism,Pathway-only retrieval,9,Metabolism,APOB;LDLR,2.0,0.85,synonym,0
Cholesterol_metabolism,Pathway-only retrieval,10,Metabolism of fat-soluble vitamins,APOB;LDLR,2.0,0.85,synonym,0
Cholesterol_metabolism,GraphRAG-Gene,1,LDL clearance,APOB;LDLR;PCSK9,31.5,1.0,synonym,1
Cholesterol_metabolism,GraphRAG-Gene,2,"Plasma lipoprotein assembly, remodeling, and clearance",APOB;LDLR;PCSK9,31.5,1.0,synonym,1
Cholesterol_metabolism,GraphRAG-Gene,3,Plasma lipoprotein clearance,APOB;LDLR;PCSK9,31.5,1.0,synonym,1
Cholesterol_metabolism,GraphRAG-Gene,4,Transport of small molecules,APOB;LDLR;PCSK9,31.5,1.0,synonym,0
Cholesterol_metabolism,GraphRAG-Gene,5,Cargo recognition for clathrin-mediated endocytosis,APOB;LDLR,21.25,1.0,synonym,0
Cholesterol_metabolism,GraphRAG-Gene,6,Chylomicron clearance,APOB;LDLR,21.25,1.0,synonym,0
Cholesterol_metabolism,GraphRAG-Gene,7,Clathrin-mediated endocytosis,APOB;LDLR,21.25,1.0,synonym,0
Cholesterol_metabolism,GraphRAG-Gene,8,Membrane Trafficking,APOB;LDLR,21.25,1.0,synonym,0
Cholesterol_metabolism,GraphRAG-Gene,9,Sensory Perception,APOB;LDLR,21.25,1.0,synonym,0
Cholesterol_metabolism,GraphRAG-Gene,10,Vesicle-mediated transport,APOB;LDLR,21.25,1.0,synonym,0
Fatty_acid_metabolism,Gene-only retrieval,1,Fatty acid metabolism,ACACA;CPT1A;FASN,3.0,0.85,synonym,1
Fatty_acid_metabolism,Gene-only retrieval,2,Metabolism,ACACA;CPT1A;FASN,3.0,0.85,synonym,0
Fatty_acid_metabolism,Gene-only retrieval,3,Activation of gene expression by SREBF (SREBP),ACACA;FASN,2.0,0.85,synonym,0
Fatty_acid_metabolism,Gene-only retrieval,4,Carnitine metabolism,ACACA;CPT1A,2.0,0.85,synonym,0
Fatty_acid_metabolism,Gene-only retrieval,5,ChREBP activates metabolic gene expression,ACACA;FASN,2.0,0.85,synonym,0
Fatty_acid_metabolism,Gene-only retrieval,6,Metabolism of lipids,CPT1A;FASN,2.0,0.85,synonym,1
Fatty_acid_metabolism,Gene-only retrieval,7,Biotin transport and metabolism,ACACA,1.0,0.85,synonym,0
Fatty_acid_metabolism,Gene-only retrieval,8,Circadian Clock,CPT1A,1.0,1.0,synonym,0
Fatty_acid_metabolism,Gene-only retrieval,9,Defective HLCS causes multiple carboxylase deficiency,ACACA,1.0,1.0,synonym,0
Fatty_acid_metabolism,Gene-only retrieval,10,Defects in biotin (Btn) metabolism,ACACA,1.0,0.85,synonym,0
Fatty_acid_metabolism,Pathway-only retrieval,1,Fatty acid metabolism,ACACA;CPT1A;FASN,3.0,0.85,synonym,1
Fatty_acid_metabolism,Pathway-only retrieval,2,Metabolism,ACACA;CPT1A;FASN,3.0,0.85,synonym,0
Fatty_acid_metabolism,Pathway-only retrieval,3,Metabolism of lipids,ACACA;CPT1A;FASN,3.0,0.85,synonym,1
Fatty_acid_metabolism,Pathway-only retrieval,4,Activation of gene expression by SREBF (SREBP),ACACA;FASN,2.0,0.85,synonym,0
Fatty_acid_metabolism,Pathway-only retrieval,5,Carnitine metabolism,ACACA;CPT1A,2.0,0.85,synonym,0
Fatty_acid_metabolism,Pathway-only retrieval,6,ChREBP activates metabolic gene expression,ACACA;FASN,2.0,0.85,synonym,0
Fatty_acid_metabolism,Pathway-only retrieval,7,Fatty acyl-CoA biosynthesis,ACACA;FASN,2.0,1.0,synonym,0
Fatty_acid_metabolism,Pathway-only retrieval,8,Integration of energy metabolism,ACACA;FASN,2.0,0.85,synonym,0
Fatty_acid_metabolism,Pathway-only retrieval,9,Metabolism of steroids,ACACA;FASN,2.0,0.85,synonym,0
Fatty_acid_metabolism,Pathway-only retrieval,10,Metabolism of vitamins and cofactors,ACACA;FASN,2.0,0.85,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene,1,Fatty acid metabolism,ACACA;CPT1A;FASN,31.1,0.85,synonym,1
Fatty_acid_metabolism,GraphRAG-Gene,2,Metabolism,ACACA;CPT1A;FASN,31.1,0.85,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene,3,Metabolism of lipids,ACACA;CPT1A;FASN,31.1,0.85,synonym,1
Fatty_acid_metabolism,GraphRAG-Gene,4,Fatty acyl-CoA biosynthesis,ACACA;FASN,21.25,1.0,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene,5,Regulation of cholesterol biosynthesis by SREBP (SREBF),ACACA;FASN,21.25,1.0,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene,6,Activation of gene expression by SREBF (SREBP),ACACA;FASN,21.1,0.85,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene,7,ChREBP activates metabolic gene expression,ACACA;FASN,21.1,0.85,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene,8,Integration of energy metabolism,ACACA;FASN,21.1,0.85,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene,9,Metabolism of steroids,ACACA;FASN,21.1,0.85,synonym,0
Fatty_acid_metabolism,GraphRAG-Gene,10,Metabolism of vitamins and cofactors,ACACA;FASN,21.1,0.85,synonym,0
Glycolysis,Gene-only retrieval,1,Glucose metabolism,HK1;PFKM;PKM,3.0,0.85,synonym,1
Glycolysis,Gene-only retrieval,2,Glycolysis,HK1;PFKM;PKM,3.0,1.0,synonym,1
Glycolysis,Gene-only retrieval,3,Metabolism,HK1;PFKM;PKM,3.0,0.85,synonym,0
Glycolysis,Gene-only retrieval,4,Metabolism of carbohydrates,HK1;PFKM;PKM,3.0,0.85,synonym,1
Glycolysis,Gene-only retrieval,5,Aerobic respiration and respiratory electron transport,PKM,1.0,1.0,synonym,0
Glycolysis,Gene-only retrieval,6,Defective HK1 causes hexokinase deficiency (HK deficiency),HK1,1.0,1.0,synonym,0
Glycolysis,Gene-only retrieval,7,Disease,HK1,1.0,0.85,synonym,0
Glycolysis,Gene-only retrieval,8,Disorders of transmembrane transporters,HK1,1.0,1.0,synonym,0
Glycolysis,Gene-only retrieval,9,Immune System,PKM,1.0,1.0,synonym,0
Glycolysis,Gene-only retrieval,10,Innate Immune System,PKM,1.0,1.0,synonym,0
Glycolysis,Pathway-only retrieval,1,Glucose metabolism,HK1;PFKM;PKM,3.0,0.85,synonym,1
Glycolysis,Pathway-only retrieval,2,Glycolysis,HK1;PFKM;PKM,3.0,1.0,synonym,1
Glycolysis,Pathway-only retrieval,3,Metabolism,HK1;PFKM;PKM,3.0,0.85,synonym,0
Glycolysis,Pathway-only retrieval,4,Metabolism of carbohydrates,HK1;PFKM;PKM,3.0,0.85,synonym,1
Glycolysis,Pathway-only retrieval,5,Aerobic respiration and respiratory electron transport,PKM,1.0,1.0,synonym,0
Glycolysis,Pathway-only retrieval,6,Defective HK1 causes hexokinase deficiency (HK deficiency),HK1,1.0,1.0,synonym,0
Glycolysis,Pathway-only retrieval,7,Disease,HK1,1.0,0.85,synonym,0
Glycolysis,Pathway-only retrieval,8,Disorders of transmembrane transporters,HK1,1.0,1.0,synonym,0
Glycolysis,Pathway-only retrieval,9,Immune System,PKM,1.0,1.0,synonym,0
Glycolysis,Pathway-only retrieval,10,Innate Immune System,PKM,1.0,1.0,synonym,0
Glycolysis,GraphRAG-Gene,1,Glycolysis,HK1;PFKM;PKM,31.75,1.0,synonym,1
Glycolysis,GraphRAG-Gene,2,Glucose metabolism,HK1;PFKM;PKM,31.6,0.85,synonym,1
Glycolysis,GraphRAG-Gene,3,Metabolism,HK1;PFKM;PKM,31.6,0.85,synonym,0
Glycolysis,GraphRAG-Gene,4,Metabolism of carbohydrates,HK1;PFKM;PKM,31.6,0.85,synonym,1
Glycolysis,GraphRAG-Gene,5,Aerobic respiration and respiratory electron transport,PKM,11.0,1.0,synonym,0
Glycolysis,GraphRAG-Gene,6,Defective HK1 causes hexokinase deficiency (HK deficiency),HK1,11.0,1.0,synonym,0
Glycolysis,GraphRAG-Gene,7,Disorders of transmembrane transporters,HK1,11.0,1.0,synonym,0
Glycolysis,GraphRAG-Gene,8,Immune System,PKM,11.0,1.0,synonym,0
Glycolysis,GraphRAG-Gene,9,Innate Immune System,PKM,11.0,1.0,synonym,0
Glycolysis,GraphRAG-Gene,10,Neutrophil degranulation,PKM,11.0,1.0,synonym,0
Urea_cycle,Gene-only retrieval,1,Metabolism,ASS1;CPS1;OTC,3.0,0.85,synonym,0
Urea_cycle,Gene-only retrieval,2,Metabolism of amino acids and derivatives,ASS1;CPS1;OTC,3.0,0.85,synonym,0
Urea_cycle,Gene-only retrieval,3,Urea cycle,ASS1;CPS1;OTC,3.0,1.0,synonym,1
Urea_cycle,Gene-only retrieval,4,Mitochondrial protein import,OTC,1.0,1.0,synonym,0
Urea_cycle,Gene-only retrieval,5,Protein localization,OTC,1.0,1.0,synonym,0
Urea_cycle,Pathway-only retrieval,1,Metabolism,ASS1;CPS1;OTC,3.0,0.85,synonym,0
Urea_cycle,Pathway-only retrieval,2,Metabolism of amino acids and derivatives,ASS1;CPS1;OTC,3.0,0.85,synonym,0
Urea_cycle,Pathway-only retrieval,3,Urea cycle,ASS1;CPS1;OTC,3.0,1.0,synonym,1
Urea_cycle,Pathway-only retrieval,4,Mitochondrial protein import,OTC,1.0,1.0,synonym,0
Urea_cycle,Pathway-only retrieval,5,Protein localization,OTC,1.0,1.0,synonym,0
Urea_cycle,GraphRAG-Gene,1,Urea cycle,ASS1;CPS1;OTC,31.25,1.0,synonym,1
Urea_cycle,GraphRAG-Gene,2,Metabolism,ASS1;CPS1;OTC,31.1,0.85,synonym,0
Urea_cycle,GraphRAG-Gene,3,Metabolism of amino acids and derivatives,ASS1;CPS1;OTC,31.1,0.85,synonym,0
Urea_cycle,GraphRAG-Gene,4,Mitochondrial protein import,OTC,11.0,1.0,synonym,0
Urea_cycle,GraphRAG-Gene,5,Protein localization,OTC,11.0,1.0,synonym,0
Autophagy,Gene-only retrieval,1,Autophagy,ATG5;BECN1;MAP1LC3B,3.0,1.0,synonym,1
Autophagy,Gene-only retrieval,2,Disease,BECN1;MAP1LC3B,2.0,0.85,synonym,0
Autophagy,Gene-only retrieval,3,Early SARS-CoV-2 Infection Events,BECN1;MAP1LC3B,2.0,1.0,synonym,0
Autophagy,Gene-only retrieval,4,Immune System,ATG5;BECN1,2.0,1.0,synonym,0
Autophagy,Gene-only retrieval,5,Macroautophagy,ATG5;MAP1LC3B,2.0,1.0,synonym,1
Autophagy,Gene-only retrieval,6,SARS-CoV-2 Infection,BECN1;MAP1LC3B,2.0,1.0,synonym,0
Autophagy,Gene-only retrieval,7,Adaptive Immune System,BECN1,1.0,1.0,synonym,0
Autophagy,Gene-only retrieval,8,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",BECN1,1.0,1.0,synonym,0
Autophagy,Gene-only retrieval,9,Antiviral mechanism by IFN-stimulated genes,BECN1,1.0,1.0,synonym,0
Autophagy,Gene-only retrieval,10,Cellular response to chemical stress,MAP1LC3B,1.0,0.85,synonym,0
Autophagy,Pathway-only retrieval,1,Autophagy,ATG5;BECN1;MAP1LC3B,3.0,1.0,synonym,1
Autophagy,Pathway-only retrieval,2,Macroautophagy,ATG5;BECN1;MAP1LC3B,3.0,1.0,synonym,1
Autophagy,Pathway-only retrieval,3,Disease,BECN1;MAP1LC3B,2.0,0.85,synonym,0
Autophagy,Pathway-only retrieval,4,Early SARS-CoV-2 Infection Events,BECN1;MAP1LC3B,2.0,1.0,synonym,0
Autophagy,Pathway-only retrieval,5,Immune System,ATG5;BECN1,2.0,1.0,synonym,0
Autophagy,Pathway-only retrieval,6,Infectious disease,BECN1;MAP1LC3B,2.0,0.85,synonym,0
Autophagy,Pathway-only retrieval,7,Mitophagy,ATG5;MAP1LC3B,2.0,1.0,synonym,0
Autophagy,Pathway-only retrieval,8,PINK1-PRKN Mediated Mitophagy,ATG5;MAP1LC3B,2.0,1.0,synonym,0
Autophagy,Pathway-only retrieval,9,Receptor Mediated Mitophagy,ATG5;MAP1LC3B,2.0,1.0,synonym,0
Autophagy,Pathway-only retrieval,10,SARS-CoV Infections,BECN1;MAP1LC3B,2.0,1.0,synonym,0
Autophagy,GraphRAG-Gene,1,Autophagy,ATG5;BECN1;MAP1LC3B,31.75,1.0,synonym,1
Autophagy,GraphRAG-Gene,2,Macroautophagy,ATG5;BECN1;MAP1LC3B,31.75,1.0,synonym,1
Autophagy,GraphRAG-Gene,3,Early SARS-CoV-2 Infection Events,BECN1;MAP1LC3B,21.25,1.0,synonym,0
Autophagy,GraphRAG-Gene,4,Immune System,ATG5;BECN1,21.25,1.0,synonym,0
Autophagy,GraphRAG-Gene,5,Mitophagy,ATG5;MAP1LC3B,21.25,1.0,synonym,0
Autophagy,GraphRAG-Gene,6,PINK1-PRKN Mediated Mitophagy,ATG5;MAP1LC3B,21.25,1.0,synonym,0
Autophagy,GraphRAG-Gene,7,Receptor Mediated Mitophagy,ATG5;MAP1LC3B,21.25,1.0,synonym,0
Autophagy,GraphRAG-Gene,8,SARS-CoV Infections,BECN1;MAP1LC3B,21.25,1.0,synonym,0
Autophagy,GraphRAG-Gene,9,SARS-CoV-1 Infection,BECN1;MAP1LC3B,21.25,1.0,synonym,0
Autophagy,GraphRAG-Gene,10,SARS-CoV-2 Infection,BECN1;MAP1LC3B,21.25,1.0,synonym,0
ER_stress_UPR,Gene-only retrieval,1,Cellular responses to stimuli,ATF6;EIF2AK3;ERN1,3.0,0.7,synonym,0
ER_stress_UPR,Gene-only retrieval,2,Cellular responses to stress,ATF6;EIF2AK3;ERN1,3.0,0.7,synonym,0
ER_stress_UPR,Gene-only retrieval,3,PERK regulates gene expression,ATF6;EIF2AK3,2.0,0.85,synonym,1
ER_stress_UPR,Gene-only retrieval,4,Unfolded Protein Response (UPR),ATF6;ERN1,2.0,1.0,synonym,1
ER_stress_UPR,Gene-only retrieval,5,ALK mutants bind TKIs,EIF2AK3,1.0,1.0,synonym,0
ER_stress_UPR,Gene-only retrieval,6,ATF4 activates genes in response to endoplasmic reticulum  stress,ATF6,1.0,1.0,synonym,0
ER_stress_UPR,Gene-only retrieval,7,ATF6 (ATF6-alpha) activates chaperone genes,ATF6,1.0,1.0,synonym,1
ER_stress_UPR,Gene-only retrieval,8,ATF6 (ATF6-alpha) activates chaperones,ATF6,1.0,1.0,synonym,1
ER_stress_UPR,Gene-only retrieval,9,Cellular response to chemical stress,EIF2AK3,1.0,0.85,synonym,0
ER_stress_UPR,Gene-only retrieval,10,Disease,EIF2AK3,1.0,0.85,synonym,0
ER_stress_UPR,Pathway-only retrieval,1,Cellular responses to stimuli,ATF6;EIF2AK3;ERN1,3.0,0.7,synonym,0
ER_stress_UPR,Pathway-only retrieval,2,Cellular responses to stress,ATF6;EIF2AK3;ERN1,3.0,0.7,synonym,0
