case_id,method,rank,pathway,matched_genes,score,specificity,direct_relation_bonus,match_mode,is_expected_hit
TP53_pathway,Overlap count only,8,G1/S DNA Damage Checkpoints,CDKN1A;MDM2;TP53,3.0,1.0,0.0,synonym,1
TP53_pathway,Overlap count only,9,Gene expression (Transcription),CDKN1A;MDM2;TP53,3.0,0.7,0.0,synonym,0
TP53_pathway,Overlap count only,10,Generic Transcription Pathway,CDKN1A;MDM2;TP53,3.0,0.85,0.0,synonym,0
EGFR_signaling,GraphRAG-Gene full,1,Axon guidance,EGFR;ERBB2;GRB2,31.75,1.0,0.75,synonym,0
EGFR_signaling,GraphRAG-Gene full,2,Constitutive Signaling by Aberrant PI3K in Cancer,EGFR;ERBB2;GRB2,31.75,1.0,0.75,synonym,0
EGFR_signaling,GraphRAG-Gene full,3,GRB2 events in ERBB2 signaling,EGFR;ERBB2;GRB2,31.75,1.0,0.75,synonym,1
EGFR_signaling,GraphRAG-Gene full,4,Intracellular signaling by second messengers,EGFR;ERBB2;GRB2,31.75,1.0,0.75,synonym,0
EGFR_signaling,GraphRAG-Gene full,5,MAPK family signaling cascades,EGFR;ERBB2;GRB2,31.75,1.0,0.75,synonym,0
EGFR_signaling,GraphRAG-Gene full,6,MAPK1/MAPK3 signaling,EGFR;ERBB2;GRB2,31.75,1.0,0.75,synonym,0
EGFR_signaling,GraphRAG-Gene full,7,Negative regulation of the PI3K/AKT network,EGFR;ERBB2;GRB2,31.75,1.0,0.75,synonym,0
EGFR_signaling,GraphRAG-Gene full,8,Nervous system development,EGFR;ERBB2;GRB2,31.75,1.0,0.75,synonym,0
EGFR_signaling,GraphRAG-Gene full,9,PI3K events in ERBB2 signaling,EGFR;ERBB2;GRB2,31.75,1.0,0.75,synonym,1
EGFR_signaling,GraphRAG-Gene full,10,PI3K/AKT Signaling in Cancer,EGFR;ERBB2;GRB2,31.75,1.0,0.75,synonym,0
EGFR_signaling,No direct-relation bonus,1,Axon guidance,EGFR;ERBB2;GRB2,31.0,1.0,0.0,synonym,0
EGFR_signaling,No direct-relation bonus,2,Constitutive Signaling by Aberrant PI3K in Cancer,EGFR;ERBB2;GRB2,31.0,1.0,0.0,synonym,0
EGFR_signaling,No direct-relation bonus,3,GRB2 events in ERBB2 signaling,EGFR;ERBB2;GRB2,31.0,1.0,0.0,synonym,1
EGFR_signaling,No direct-relation bonus,4,Intracellular signaling by second messengers,EGFR;ERBB2;GRB2,31.0,1.0,0.0,synonym,0
EGFR_signaling,No direct-relation bonus,5,MAPK family signaling cascades,EGFR;ERBB2;GRB2,31.0,1.0,0.0,synonym,0
EGFR_signaling,No direct-relation bonus,6,MAPK1/MAPK3 signaling,EGFR;ERBB2;GRB2,31.0,1.0,0.0,synonym,0
EGFR_signaling,No direct-relation bonus,7,Negative regulation of the PI3K/AKT network,EGFR;ERBB2;GRB2,31.0,1.0,0.0,synonym,0
EGFR_signaling,No direct-relation bonus,8,Nervous system development,EGFR;ERBB2;GRB2,31.0,1.0,0.0,synonym,0
EGFR_signaling,No direct-relation bonus,9,PI3K events in ERBB2 signaling,EGFR;ERBB2;GRB2,31.0,1.0,0.0,synonym,1
EGFR_signaling,No direct-relation bonus,10,PI3K/AKT Signaling in Cancer,EGFR;ERBB2;GRB2,31.0,1.0,0.0,synonym,0
EGFR_signaling,No specificity weighting,1,Axon guidance,EGFR;ERBB2;GRB2,30.75,1.0,0.75,synonym,0
EGFR_signaling,No specificity weighting,2,Constitutive Signaling by Aberrant PI3K in Cancer,EGFR;ERBB2;GRB2,30.75,1.0,0.75,synonym,0
EGFR_signaling,No specificity weighting,3,Developmental Biology,EGFR;ERBB2;GRB2,30.75,0.85,0.75,synonym,0
EGFR_signaling,No specificity weighting,4,Disease,EGFR;ERBB2;GRB2,30.75,0.85,0.75,synonym,0
EGFR_signaling,No specificity weighting,5,Diseases of signal transduction by growth factor receptors and second messengers,EGFR;ERBB2;GRB2,30.75,0.55,0.75,synonym,0
EGFR_signaling,No specificity weighting,6,GRB2 events in ERBB2 signaling,EGFR;ERBB2;GRB2,30.75,1.0,0.75,synonym,1
EGFR_signaling,No specificity weighting,7,Intracellular signaling by second messengers,EGFR;ERBB2;GRB2,30.75,1.0,0.75,synonym,0
EGFR_signaling,No specificity weighting,8,MAPK family signaling cascades,EGFR;ERBB2;GRB2,30.75,1.0,0.75,synonym,0
EGFR_signaling,No specificity weighting,9,MAPK1/MAPK3 signaling,EGFR;ERBB2;GRB2,30.75,1.0,0.75,synonym,0
EGFR_signaling,No specificity weighting,10,Negative regulation of the PI3K/AKT network,EGFR;ERBB2;GRB2,30.75,1.0,0.75,synonym,0
EGFR_signaling,Overlap count only,1,Axon guidance,EGFR;ERBB2;GRB2,3.0,1.0,0.0,synonym,0
EGFR_signaling,Overlap count only,2,Constitutive Signaling by Aberrant PI3K in Cancer,EGFR;ERBB2;GRB2,3.0,1.0,0.0,synonym,0
EGFR_signaling,Overlap count only,3,Developmental Biology,EGFR;ERBB2;GRB2,3.0,0.85,0.0,synonym,0
EGFR_signaling,Overlap count only,4,Disease,EGFR;ERBB2;GRB2,3.0,0.85,0.0,synonym,0
EGFR_signaling,Overlap count only,5,Diseases of signal transduction by growth factor receptors and second messengers,EGFR;ERBB2;GRB2,3.0,0.55,0.0,synonym,0
EGFR_signaling,Overlap count only,6,GRB2 events in ERBB2 signaling,EGFR;ERBB2;GRB2,3.0,1.0,0.0,synonym,1
EGFR_signaling,Overlap count only,7,Intracellular signaling by second messengers,EGFR;ERBB2;GRB2,3.0,1.0,0.0,synonym,0
EGFR_signaling,Overlap count only,8,MAPK family signaling cascades,EGFR;ERBB2;GRB2,3.0,1.0,0.0,synonym,0
EGFR_signaling,Overlap count only,9,MAPK1/MAPK3 signaling,EGFR;ERBB2;GRB2,3.0,1.0,0.0,synonym,0
EGFR_signaling,Overlap count only,10,Negative regulation of the PI3K/AKT network,EGFR;ERBB2;GRB2,3.0,1.0,0.0,synonym,0
Interferon_signaling,GraphRAG-Gene full,1,Cytokine Signaling in Immune system,IFNA1;IFNB1;STAT1,31.75,1.0,0.75,synonym,1
Interferon_signaling,GraphRAG-Gene full,2,Immune System,IFNA1;IFNB1;STAT1,31.75,1.0,0.75,synonym,0
Interferon_signaling,GraphRAG-Gene full,3,Interferon alpha/beta signaling,IFNA1;IFNB1;STAT1,31.75,1.0,0.75,synonym,1
Interferon_signaling,GraphRAG-Gene full,4,Interferon Signaling,IFNA1;IFNB1;STAT1,31.75,1.0,0.75,synonym,1
Interferon_signaling,GraphRAG-Gene full,5,Regulation of IFNA/IFNB signaling,IFNA1;IFNB1;STAT1,31.75,1.0,0.75,synonym,0
Interferon_signaling,GraphRAG-Gene full,6,SARS-CoV Infections,IFNA1;IFNB1;STAT1,31.75,1.0,0.75,synonym,0
Interferon_signaling,GraphRAG-Gene full,7,SARS-CoV-2 activates/modulates innate and adaptive immune responses,IFNA1;IFNB1;STAT1,31.75,1.0,0.75,synonym,0
Interferon_signaling,GraphRAG-Gene full,8,SARS-CoV-2 Infection,IFNA1;IFNB1;STAT1,31.75,1.0,0.75,synonym,0
Interferon_signaling,GraphRAG-Gene full,9,SARS-CoV-2-host interactions,IFNA1;IFNB1;STAT1,31.75,1.0,0.75,synonym,0
Interferon_signaling,GraphRAG-Gene full,10,Viral Infection Pathways,IFNA1;IFNB1;STAT1,31.75,1.0,0.75,synonym,0
Interferon_signaling,No direct-relation bonus,1,Cytokine Signaling in Immune system,IFNA1;IFNB1;STAT1,31.0,1.0,0.0,synonym,1
Interferon_signaling,No direct-relation bonus,2,Immune System,IFNA1;IFNB1;STAT1,31.0,1.0,0.0,synonym,0
Interferon_signaling,No direct-relation bonus,3,Interferon alpha/beta signaling,IFNA1;IFNB1;STAT1,31.0,1.0,0.0,synonym,1
Interferon_signaling,No direct-relation bonus,4,Interferon Signaling,IFNA1;IFNB1;STAT1,31.0,1.0,0.0,synonym,1
Interferon_signaling,No direct-relation bonus,5,Regulation of IFNA/IFNB signaling,IFNA1;IFNB1;STAT1,31.0,1.0,0.0,synonym,0
Interferon_signaling,No direct-relation bonus,6,SARS-CoV Infections,IFNA1;IFNB1;STAT1,31.0,1.0,0.0,synonym,0
Interferon_signaling,No direct-relation bonus,7,SARS-CoV-2 activates/modulates innate and adaptive immune responses,IFNA1;IFNB1;STAT1,31.0,1.0,0.0,synonym,0
Interferon_signaling,No direct-relation bonus,8,SARS-CoV-2 Infection,IFNA1;IFNB1;STAT1,31.0,1.0,0.0,synonym,0
Interferon_signaling,No direct-relation bonus,9,SARS-CoV-2-host interactions,IFNA1;IFNB1;STAT1,31.0,1.0,0.0,synonym,0
Interferon_signaling,No direct-relation bonus,10,Viral Infection Pathways,IFNA1;IFNB1;STAT1,31.0,1.0,0.0,synonym,0
Interferon_signaling,No specificity weighting,1,Cytokine Signaling in Immune system,IFNA1;IFNB1;STAT1,30.75,1.0,0.75,synonym,1
Interferon_signaling,No specificity weighting,2,Disease,IFNA1;IFNB1;STAT1,30.75,0.85,0.75,synonym,0
Interferon_signaling,No specificity weighting,3,Immune System,IFNA1;IFNB1;STAT1,30.75,1.0,0.75,synonym,0
Interferon_signaling,No specificity weighting,4,Infectious disease,IFNA1;IFNB1;STAT1,30.75,0.85,0.75,synonym,0
Interferon_signaling,No specificity weighting,5,Interferon alpha/beta signaling,IFNA1;IFNB1;STAT1,30.75,1.0,0.75,synonym,1
Interferon_signaling,No specificity weighting,6,Interferon Signaling,IFNA1;IFNB1;STAT1,30.75,1.0,0.75,synonym,1
Interferon_signaling,No specificity weighting,7,Regulation of IFNA/IFNB signaling,IFNA1;IFNB1;STAT1,30.75,1.0,0.75,synonym,0
Interferon_signaling,No specificity weighting,8,SARS-CoV Infections,IFNA1;IFNB1;STAT1,30.75,1.0,0.75,synonym,0
Interferon_signaling,No specificity weighting,9,SARS-CoV-2 activates/modulates innate and adaptive immune responses,IFNA1;IFNB1;STAT1,30.75,1.0,0.75,synonym,0
Interferon_signaling,No specificity weighting,10,SARS-CoV-2 Infection,IFNA1;IFNB1;STAT1,30.75,1.0,0.75,synonym,0
Interferon_signaling,Overlap count only,1,Cytokine Signaling in Immune system,IFNA1;IFNB1;STAT1,3.0,1.0,0.0,synonym,1
Interferon_signaling,Overlap count only,2,Disease,IFNA1;IFNB1;STAT1,3.0,0.85,0.0,synonym,0
Interferon_signaling,Overlap count only,3,Immune System,IFNA1;IFNB1;STAT1,3.0,1.0,0.0,synonym,0
Interferon_signaling,Overlap count only,4,Infectious disease,IFNA1;IFNB1;STAT1,3.0,0.85,0.0,synonym,0
Interferon_signaling,Overlap count only,5,Interferon alpha/beta signaling,IFNA1;IFNB1;STAT1,3.0,1.0,0.0,synonym,1
Interferon_signaling,Overlap count only,6,Interferon Signaling,IFNA1;IFNB1;STAT1,3.0,1.0,0.0,synonym,1
Interferon_signaling,Overlap count only,7,Regulation of IFNA/IFNB signaling,IFNA1;IFNB1;STAT1,3.0,1.0,0.0,synonym,0
Interferon_signaling,Overlap count only,8,SARS-CoV Infections,IFNA1;IFNB1;STAT1,3.0,1.0,0.0,synonym,0
Interferon_signaling,Overlap count only,9,SARS-CoV-2 activates/modulates innate and adaptive immune responses,IFNA1;IFNB1;STAT1,3.0,1.0,0.0,synonym,0
Interferon_signaling,Overlap count only,10,SARS-CoV-2 Infection,IFNA1;IFNB1;STAT1,3.0,1.0,0.0,synonym,0
JAK_STAT_signaling,GraphRAG-Gene full,1,Cytokine Signaling in Immune system,JAK1;JAK2;STAT3,31.75,1.0,0.75,synonym,1
JAK_STAT_signaling,GraphRAG-Gene full,2,Immune System,JAK1;JAK2;STAT3,31.75,1.0,0.75,synonym,0
JAK_STAT_signaling,GraphRAG-Gene full,3,Inactivation of CSF3 (G-CSF) signaling,JAK1;JAK2;STAT3,31.75,1.0,0.75,synonym,0
JAK_STAT_signaling,GraphRAG-Gene full,4,Interferon Signaling,JAK1;JAK2;STAT3,31.75,1.0,0.75,synonym,0
JAK_STAT_signaling,GraphRAG-Gene full,5,Interleukin-12 family signaling,JAK1;JAK2;STAT3,31.75,1.0,0.75,synonym,1
JAK_STAT_signaling,GraphRAG-Gene full,6,Interleukin-2 family signaling,JAK1;JAK2;STAT3,31.75,1.0,0.75,synonym,1
JAK_STAT_signaling,GraphRAG-Gene full,7,Interleukin-20 family signaling,JAK1;JAK2;STAT3,31.75,1.0,0.75,synonym,1
JAK_STAT_signaling,GraphRAG-Gene full,8,Interleukin-27 signaling,JAK1;JAK2;STAT3,31.75,1.0,0.75,synonym,1
JAK_STAT_signaling,GraphRAG-Gene full,9,Interleukin-35 Signalling,JAK1;JAK2;STAT3,31.75,1.0,0.75,synonym,1
JAK_STAT_signaling,GraphRAG-Gene full,10,Interleukin-4 and Interleukin-13 signaling,JAK1;JAK2;STAT3,31.75,1.0,0.75,synonym,1
JAK_STAT_signaling,No direct-relation bonus,1,Cytokine Signaling in Immune system,JAK1;JAK2;STAT3,31.0,1.0,0.0,synonym,1
JAK_STAT_signaling,No direct-relation bonus,2,Immune System,JAK1;JAK2;STAT3,31.0,1.0,0.0,synonym,0
JAK_STAT_signaling,No direct-relation bonus,3,Inactivation of CSF3 (G-CSF) signaling,JAK1;JAK2;STAT3,31.0,1.0,0.0,synonym,0
JAK_STAT_signaling,No direct-relation bonus,4,Interferon Signaling,JAK1;JAK2;STAT3,31.0,1.0,0.0,synonym,0
JAK_STAT_signaling,No direct-relation bonus,5,Interleukin-12 family signaling,JAK1;JAK2;STAT3,31.0,1.0,0.0,synonym,1
JAK_STAT_signaling,No direct-relation bonus,6,Interleukin-2 family signaling,JAK1;JAK2;STAT3,31.0,1.0,0.0,synonym,1
JAK_STAT_signaling,No direct-relation bonus,7,Interleukin-20 family signaling,JAK1;JAK2;STAT3,31.0,1.0,0.0,synonym,1
JAK_STAT_signaling,No direct-relation bonus,8,Interleukin-27 signaling,JAK1;JAK2;STAT3,31.0,1.0,0.0,synonym,1
JAK_STAT_signaling,No direct-relation bonus,9,Interleukin-35 Signalling,JAK1;JAK2;STAT3,31.0,1.0,0.0,synonym,1
JAK_STAT_signaling,No direct-relation bonus,10,Interleukin-4 and Interleukin-13 signaling,JAK1;JAK2;STAT3,31.0,1.0,0.0,synonym,1
JAK_STAT_signaling,No specificity weighting,1,Cytokine Signaling in Immune system,JAK1;JAK2;STAT3,30.75,1.0,0.75,synonym,1
JAK_STAT_signaling,No specificity weighting,2,Disease,JAK1;JAK2;STAT3,30.75,0.85,0.75,synonym,0
JAK_STAT_signaling,No specificity weighting,3,Immune System,JAK1;JAK2;STAT3,30.75,1.0,0.75,synonym,0
JAK_STAT_signaling,No specificity weighting,4,Inactivation of CSF3 (G-CSF) signaling,JAK1;JAK2;STAT3,30.75,1.0,0.75,synonym,0
JAK_STAT_signaling,No specificity weighting,5,Interferon Signaling,JAK1;JAK2;STAT3,30.75,1.0,0.75,synonym,0
JAK_STAT_signaling,No specificity weighting,6,Interleukin-12 family signaling,JAK1;JAK2;STAT3,30.75,1.0,0.75,synonym,1
JAK_STAT_signaling,No specificity weighting,7,Interleukin-2 family signaling,JAK1;JAK2;STAT3,30.75,1.0,0.75,synonym,1
JAK_STAT_signaling,No specificity weighting,8,Interleukin-20 family signaling,JAK1;JAK2;STAT3,30.75,1.0,0.75,synonym,1
JAK_STAT_signaling,No specificity weighting,9,Interleukin-27 signaling,JAK1;JAK2;STAT3,30.75,1.0,0.75,synonym,1
JAK_STAT_signaling,No specificity weighting,10,Interleukin-35 Signalling,JAK1;JAK2;STAT3,30.75,1.0,0.75,synonym,1
JAK_STAT_signaling,Overlap count only,1,Cytokine Signaling in Immune system,JAK1;JAK2;STAT3,3.0,1.0,0.0,synonym,1
JAK_STAT_signaling,Overlap count only,2,Disease,JAK1;JAK2;STAT3,3.0,0.85,0.0,synonym,0
JAK_STAT_signaling,Overlap count only,3,Immune System,JAK1;JAK2;STAT3,3.0,1.0,0.0,synonym,0
JAK_STAT_signaling,Overlap count only,4,Inactivation of CSF3 (G-CSF) signaling,JAK1;JAK2;STAT3,3.0,1.0,0.0,synonym,0
JAK_STAT_signaling,Overlap count only,5,Interferon Signaling,JAK1;JAK2;STAT3,3.0,1.0,0.0,synonym,0
JAK_STAT_signaling,Overlap count only,6,Interleukin-12 family signaling,JAK1;JAK2;STAT3,3.0,1.0,0.0,synonym,1
JAK_STAT_signaling,Overlap count only,7,Interleukin-2 family signaling,JAK1;JAK2;STAT3,3.0,1.0,0.0,synonym,1
JAK_STAT_signaling,Overlap count only,8,Interleukin-20 family signaling,JAK1;JAK2;STAT3,3.0,1.0,0.0,synonym,1
JAK_STAT_signaling,Overlap count only,9,Interleukin-27 signaling,JAK1;JAK2;STAT3,3.0,1.0,0.0,synonym,1
JAK_STAT_signaling,Overlap count only,10,Interleukin-35 Signalling,JAK1;JAK2;STAT3,3.0,1.0,0.0,synonym,1
NFkB_signaling,GraphRAG-Gene full,1,Activation of NF-kappaB in B cells,IKBKB;NFKB1;RELA,31.75,1.0,0.75,synonym,1
NFkB_signaling,GraphRAG-Gene full,2,Adaptive Immune System,IKBKB;NFKB1;RELA,31.75,1.0,0.75,synonym,0
NFkB_signaling,GraphRAG-Gene full,3,C-type lectin receptors (CLRs),IKBKB;NFKB1;RELA,31.75,1.0,0.75,synonym,0
NFkB_signaling,GraphRAG-Gene full,4,CLEC7A (Dectin-1) signaling,IKBKB;NFKB1;RELA,31.75,1.0,0.75,synonym,0
NFkB_signaling,GraphRAG-Gene full,5,Cytokine Signaling in Immune system,IKBKB;NFKB1;RELA,31.75,1.0,0.75,synonym,0
NFkB_signaling,GraphRAG-Gene full,6,Cytosolic sensors of pathogen-associated DNA,IKBKB;NFKB1;RELA,31.75,1.0,0.75,synonym,0
NFkB_signaling,GraphRAG-Gene full,7,DDX58/IFIH1-mediated induction of interferon-alpha/beta,IKBKB;NFKB1;RELA,31.75,1.0,0.75,synonym,0
NFkB_signaling,GraphRAG-Gene full,8,Death Receptor Signaling,IKBKB;NFKB1;RELA,31.75,1.0,0.75,synonym,0
NFkB_signaling,GraphRAG-Gene full,9,Downstream signaling events of B Cell Receptor (BCR),IKBKB;NFKB1;RELA,31.75,1.0,0.75,synonym,0
NFkB_signaling,GraphRAG-Gene full,10,Downstream TCR signaling,IKBKB;NFKB1;RELA,31.75,1.0,0.75,synonym,0
NFkB_signaling,No direct-relation bonus,1,Activation of NF-kappaB in B cells,IKBKB;NFKB1;RELA,31.0,1.0,0.0,synonym,1
NFkB_signaling,No direct-relation bonus,2,Adaptive Immune System,IKBKB;NFKB1;RELA,31.0,1.0,0.0,synonym,0
NFkB_signaling,No direct-relation bonus,3,C-type lectin receptors (CLRs),IKBKB;NFKB1;RELA,31.0,1.0,0.0,synonym,0
NFkB_signaling,No direct-relation bonus,4,CLEC7A (Dectin-1) signaling,IKBKB;NFKB1;RELA,31.0,1.0,0.0,synonym,0
NFkB_signaling,No direct-relation bonus,5,Cytokine Signaling in Immune system,IKBKB;NFKB1;RELA,31.0,1.0,0.0,synonym,0
NFkB_signaling,No direct-relation bonus,6,Cytosolic sensors of pathogen-associated DNA,IKBKB;NFKB1;RELA,31.0,1.0,0.0,synonym,0
NFkB_signaling,No direct-relation bonus,7,DDX58/IFIH1-mediated induction of interferon-alpha/beta,IKBKB;NFKB1;RELA,31.0,1.0,0.0,synonym,0
NFkB_signaling,No direct-relation bonus,8,Death Receptor Signaling,IKBKB;NFKB1;RELA,31.0,1.0,0.0,synonym,0
NFkB_signaling,No direct-relation bonus,9,Downstream signaling events of B Cell Receptor (BCR),IKBKB;NFKB1;RELA,31.0,1.0,0.0,synonym,0
NFkB_signaling,No direct-relation bonus,10,Downstream TCR signaling,IKBKB;NFKB1;RELA,31.0,1.0,0.0,synonym,0
NFkB_signaling,No specificity weighting,1,Activation of NF-kappaB in B cells,IKBKB;NFKB1;RELA,30.75,1.0,0.75,synonym,1
NFkB_signaling,No specificity weighting,2,Adaptive Immune System,IKBKB;NFKB1;RELA,30.75,1.0,0.75,synonym,0
NFkB_signaling,No specificity weighting,3,C-type lectin receptors (CLRs),IKBKB;NFKB1;RELA,30.75,1.0,0.75,synonym,0
NFkB_signaling,No specificity weighting,4,CLEC7A (Dectin-1) signaling,IKBKB;NFKB1;RELA,30.75,1.0,0.75,synonym,0
NFkB_signaling,No specificity weighting,5,Cytokine Signaling in Immune system,IKBKB;NFKB1;RELA,30.75,1.0,0.75,synonym,0
NFkB_signaling,No specificity weighting,6,Cytosolic sensors of pathogen-associated DNA,IKBKB;NFKB1;RELA,30.75,1.0,0.75,synonym,0
NFkB_signaling,No specificity weighting,7,DDX58/IFIH1-mediated induction of interferon-alpha/beta,IKBKB;NFKB1;RELA,30.75,1.0,0.75,synonym,0
NFkB_signaling,No specificity weighting,8,Death Receptor Signaling,IKBKB;NFKB1;RELA,30.75,1.0,0.75,synonym,0
NFkB_signaling,No specificity weighting,9,Disease,IKBKB;NFKB1;RELA,30.75,0.85,0.75,synonym,0
NFkB_signaling,No specificity weighting,10,Diseases associated with the TLR signaling cascade,IKBKB;NFKB1;RELA,30.75,0.7,0.75,synonym,0
NFkB_signaling,Overlap count only,1,Activation of NF-kappaB in B cells,IKBKB;NFKB1;RELA,3.0,1.0,0.0,synonym,1
NFkB_signaling,Overlap count only,2,Adaptive Immune System,IKBKB;NFKB1;RELA,3.0,1.0,0.0,synonym,0
NFkB_signaling,Overlap count only,3,C-type lectin receptors (CLRs),IKBKB;NFKB1;RELA,3.0,1.0,0.0,synonym,0
NFkB_signaling,Overlap count only,4,CLEC7A (Dectin-1) signaling,IKBKB;NFKB1;RELA,3.0,1.0,0.0,synonym,0
NFkB_signaling,Overlap count only,5,Cytokine Signaling in Immune system,IKBKB;NFKB1;RELA,3.0,1.0,0.0,synonym,0
NFkB_signaling,Overlap count only,6,Cytosolic sensors of pathogen-associated DNA,IKBKB;NFKB1;RELA,3.0,1.0,0.0,synonym,0
NFkB_signaling,Overlap count only,7,DDX58/IFIH1-mediated induction of interferon-alpha/beta,IKBKB;NFKB1;RELA,3.0,1.0,0.0,synonym,0
NFkB_signaling,Overlap count only,8,Death Receptor Signaling,IKBKB;NFKB1;RELA,3.0,1.0,0.0,synonym,0
NFkB_signaling,Overlap count only,9,Disease,IKBKB;NFKB1;RELA,3.0,0.85,0.0,synonym,0
NFkB_signaling,Overlap count only,10,Diseases associated with the TLR signaling cascade,IKBKB;NFKB1;RELA,3.0,0.7,0.0,synonym,0
Toll_like_receptor_signaling,GraphRAG-Gene full,1,Immune System,IRAK4;MYD88;TLR4,31.75,1.0,0.75,synonym,0
Toll_like_receptor_signaling,GraphRAG-Gene full,2,Innate Immune System,IRAK4;MYD88;TLR4,31.75,1.0,0.75,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene full,3,IRAK4 deficiency (TLR2/4),IRAK4;MYD88;TLR4,31.75,1.0,0.75,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene full,4,MyD88 dependent cascade initiated on endosome,IRAK4;MYD88;TLR4,31.75,1.0,0.75,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene full,5,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,IRAK4;MYD88;TLR4,31.75,1.0,0.75,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene full,6,Toll Like Receptor 2 (TLR2) Cascade,IRAK4;MYD88;TLR4,31.75,1.0,0.75,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene full,7,Toll Like Receptor 4 (TLR4) Cascade,IRAK4;MYD88;TLR4,31.75,1.0,0.75,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene full,8,Toll Like Receptor 7/8 (TLR7/8) Cascade,IRAK4;MYD88;TLR4,31.75,1.0,0.75,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene full,9,Toll Like Receptor 9 (TLR9) Cascade,IRAK4;MYD88;TLR4,31.75,1.0,0.75,synonym,1
Toll_like_receptor_signaling,GraphRAG-Gene full,10,Toll Like Receptor TLR1:TLR2 Cascade,IRAK4;MYD88;TLR4,31.75,1.0,0.75,synonym,1
Toll_like_receptor_signaling,No direct-relation bonus,1,Immune System,IRAK4;MYD88;TLR4,31.0,1.0,0.0,synonym,0
Toll_like_receptor_signaling,No direct-relation bonus,2,Innate Immune System,IRAK4;MYD88;TLR4,31.0,1.0,0.0,synonym,1
Toll_like_receptor_signaling,No direct-relation bonus,3,IRAK4 deficiency (TLR2/4),IRAK4;MYD88;TLR4,31.0,1.0,0.0,synonym,1
Toll_like_receptor_signaling,No direct-relation bonus,4,MyD88 dependent cascade initiated on endosome,IRAK4;MYD88;TLR4,31.0,1.0,0.0,synonym,1
Toll_like_receptor_signaling,No direct-relation bonus,5,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,IRAK4;MYD88;TLR4,31.0,1.0,0.0,synonym,1
Toll_like_receptor_signaling,No direct-relation bonus,6,Toll Like Receptor 2 (TLR2) Cascade,IRAK4;MYD88;TLR4,31.0,1.0,0.0,synonym,1
Toll_like_receptor_signaling,No direct-relation bonus,7,Toll Like Receptor 4 (TLR4) Cascade,IRAK4;MYD88;TLR4,31.0,1.0,0.0,synonym,1
Toll_like_receptor_signaling,No direct-relation bonus,8,Toll Like Receptor 7/8 (TLR7/8) Cascade,IRAK4;MYD88;TLR4,31.0,1.0,0.0,synonym,1
Toll_like_receptor_signaling,No direct-relation bonus,9,Toll Like Receptor 9 (TLR9) Cascade,IRAK4;MYD88;TLR4,31.0,1.0,0.0,synonym,1
Toll_like_receptor_signaling,No direct-relation bonus,10,Toll Like Receptor TLR1:TLR2 Cascade,IRAK4;MYD88;TLR4,31.0,1.0,0.0,synonym,1
Toll_like_receptor_signaling,No specificity weighting,1,Disease,IRAK4;MYD88;TLR4,30.75,0.85,0.75,synonym,0
Toll_like_receptor_signaling,No specificity weighting,2,Diseases associated with the TLR signaling cascade,IRAK4;MYD88;TLR4,30.75,0.7,0.75,synonym,1
Toll_like_receptor_signaling,No specificity weighting,3,Diseases of Immune System,IRAK4;MYD88;TLR4,30.75,0.7,0.75,synonym,0
Toll_like_receptor_signaling,No specificity weighting,4,Immune System,IRAK4;MYD88;TLR4,30.75,1.0,0.75,synonym,0
Toll_like_receptor_signaling,No specificity weighting,5,Innate Immune System,IRAK4;MYD88;TLR4,30.75,1.0,0.75,synonym,1
Toll_like_receptor_signaling,No specificity weighting,6,IRAK4 deficiency (TLR2/4),IRAK4;MYD88;TLR4,30.75,1.0,0.75,synonym,1
Toll_like_receptor_signaling,No specificity weighting,7,MyD88 dependent cascade initiated on endosome,IRAK4;MYD88;TLR4,30.75,1.0,0.75,synonym,1
Toll_like_receptor_signaling,No specificity weighting,8,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,IRAK4;MYD88;TLR4,30.75,1.0,0.75,synonym,1
Toll_like_receptor_signaling,No specificity weighting,9,Toll Like Receptor 2 (TLR2) Cascade,IRAK4;MYD88;TLR4,30.75,1.0,0.75,synonym,1
Toll_like_receptor_signaling,No specificity weighting,10,Toll Like Receptor 4 (TLR4) Cascade,IRAK4;MYD88;TLR4,30.75,1.0,0.75,synonym,1
Toll_like_receptor_signaling,Overlap count only,1,Disease,IRAK4;MYD88;TLR4,3.0,0.85,0.0,synonym,0
Toll_like_receptor_signaling,Overlap count only,2,Diseases associated with the TLR signaling cascade,IRAK4;MYD88;TLR4,3.0,0.7,0.0,synonym,1
Toll_like_receptor_signaling,Overlap count only,3,Diseases of Immune System,IRAK4;MYD88;TLR4,3.0,0.7,0.0,synonym,0
Toll_like_receptor_signaling,Overlap count only,4,Immune System,IRAK4;MYD88;TLR4,3.0,1.0,0.0,synonym,0
